grid_id,min_lat,max_lat,min_lon,max_lon,center_lat,center_lon,demand_score,supply_score,cluster
GRID_0_30,37.4,37.4045045045045,126.86891891891902,126.87454954954966,37.402252252252254,126.87173423423434,0.0,2824571.9299999992,0
GRID_0_31,37.4,37.4045045045045,126.87454954954966,126.88018018018028,37.402252252252254,126.87736486486496,0.0,2824571.9299999992,0
GRID_0_32,37.4,37.4045045045045,126.88018018018028,126.88581081081092,37.402252252252254,126.8829954954956,0.0,2824571.9299999992,0
GRID_0_33,37.4,37.4045045045045,126.88581081081092,126.89144144144156,37.402252252252254,126.88862612612624,0.0,2824571.9299999992,0
GRID_0_34,37.4,37.4045045045045,126.89144144144156,126.8970720720722,37.402252252252254,126.89425675675687,0.0,2824571.9299999992,0
GRID_0_35,37.4,37.4045045045045,126.8970720720722,126.90270270270284,37.402252252252254,126.89988738738752,0.0,2824571.9299999992,0
GRID_0_36,37.4,37.4045045045045,126.90270270270284,126.90833333333346,37.402252252252254,126.90551801801814,0.0,2824571.9299999992,0
GRID_0_37,37.4,37.4045045045045,126.90833333333346,126.9139639639641,37.402252252252254,126.91114864864878,0.0,2824571.9299999992,0
GRID_0_38,37.4,37.4045045045045,126.9139639639641,126.91959459459471,37.402252252252254,126.9167792792794,0.0,2824571.9299999992,0
GRID_0_39,37.4,37.4045045045045,126.91959459459471,126.92522522522536,37.402252252252254,126.92240990991004,0.0,2824571.9299999992,0
GRID_0_40,37.4,37.4045045045045,126.92522522522536,126.930855855856,37.402252252252254,126.92804054054068,0.0,2824571.9299999992,0
GRID_0_41,37.4,37.4045045045045,126.930855855856,126.93648648648664,37.402252252252254,126.93367117117133,0.0,2824571.9299999992,0
GRID_0_42,37.4,37.4045045045045,126.93648648648664,126.94211711711726,37.402252252252254,126.93930180180196,0.0,2824571.9299999992,0
GRID_0_43,37.4,37.4045045045045,126.94211711711726,126.9477477477479,37.402252252252254,126.94493243243258,0.0,2824571.9299999992,0
GRID_0_44,37.4,37.4045045045045,126.9477477477479,126.95337837837852,37.402252252252254,126.9505630630632,0.0,2824571.9299999992,0
GRID_0_45,37.4,37.4045045045045,126.95337837837852,126.95900900900916,37.402252252252254,126.95619369369383,0.0,2824571.9299999992,0
GRID_0_46,37.4,37.4045045045045,126.95900900900916,126.9646396396398,37.402252252252254,126.96182432432448,0.0,2824571.9299999992,0
GRID_0_47,37.4,37.4045045045045,126.9646396396398,126.97027027027045,37.402252252252254,126.96745495495512,0.0,2824571.9299999992,0
GRID_0_48,37.4,37.4045045045045,126.97027027027045,126.97590090090108,37.402252252252254,126.97308558558576,0.0,2824571.9299999992,0
GRID_0_49,37.4,37.4045045045045,126.97590090090108,126.9815315315317,37.402252252252254,126.97871621621638,0.0,2824571.9299999992,0
GRID_0_50,37.4,37.4045045045045,126.9815315315317,126.98716216216232,37.402252252252254,126.98434684684702,0.0,2824571.9299999992,0
GRID_0_51,37.4,37.4045045045045,126.98716216216232,126.99279279279295,37.402252252252254,126.98997747747764,0.0,2824571.9299999992,0
GRID_0_52,37.4,37.4045045045045,126.99279279279295,126.9984234234236,37.402252252252254,126.99560810810829,0.0,2824571.9299999992,0
GRID_0_53,37.4,37.4045045045045,126.9984234234236,127.00405405405424,37.402252252252254,127.00123873873892,0.0,2824571.9299999992,0
GRID_0_54,37.4,37.4045045045045,127.00405405405424,127.00968468468488,37.402252252252254,127.00686936936955,0.0,2824571.9299999992,0
GRID_0_55,37.4,37.4045045045045,127.00968468468488,127.0153153153155,37.402252252252254,127.0125000000002,0.0,2824571.9299999992,0
GRID_0_56,37.4,37.4045045045045,127.0153153153155,127.02094594594614,37.402252252252254,127.01813063063082,0.0,2824571.9299999992,0
GRID_0_57,37.4,37.4045045045045,127.02094594594614,127.02657657657676,37.402252252252254,127.02376126126146,0.0,2824571.9299999992,0
GRID_0_58,37.4,37.4045045045045,127.02657657657676,127.0322072072074,37.402252252252254,127.02939189189208,0.0,2824571.9299999992,0
GRID_0_59,37.4,37.4045045045045,127.0322072072074,127.03783783783804,37.402252252252254,127.03502252252272,0.0,2824571.9299999992,0
GRID_0_60,37.4,37.4045045045045,127.03783783783804,127.04346846846867,37.402252252252254,127.04065315315336,0.0,2824571.9299999992,0
GRID_0_61,37.4,37.4045045045045,127.04346846846867,127.04909909909932,37.402252252252254,127.046283783784,0.0,2824571.9299999992,0
GRID_0_62,37.4,37.4045045045045,127.04909909909932,127.05472972972994,37.402252252252254,127.05191441441464,0.0,2824571.9299999992,0
GRID_0_63,37.4,37.4045045045045,127.05472972972994,127.06036036036058,37.402252252252254,127.05754504504526,0.0,2824571.9299999992,0
GRID_0_64,37.4,37.4045045045045,127.06036036036058,127.0659909909912,37.402252252252254,127.0631756756759,0.0,2824571.9299999992,0
GRID_0_65,37.4,37.4045045045045,127.0659909909912,127.07162162162184,37.402252252252254,127.06880630630651,0.0,2824571.9299999992,0
GRID_0_66,37.4,37.4045045045045,127.07162162162184,127.07725225225248,37.402252252252254,127.07443693693716,0.0,2824571.9299999992,0
GRID_0_67,37.4,37.4045045045045,127.07725225225248,127.08288288288313,37.402252252252254,127.0800675675678,0.0,2824571.9299999992,0
GRID_0_68,37.4,37.4045045045045,127.08288288288313,127.08851351351376,37.402252252252254,127.08569819819844,0.0,2824571.9299999992,0
GRID_0_69,37.4,37.4045045045045,127.08851351351376,127.09414414414438,37.402252252252254,127.09132882882906,0.0,2824571.9299999992,0
GRID_0_70,37.4,37.4045045045045,127.09414414414438,127.099774774775,37.402252252252254,127.0969594594597,0.0,2824571.9299999992,0
GRID_0_71,37.4,37.4045045045045,127.099774774775,127.10540540540563,37.402252252252254,127.10259009009032,0.0,2824571.9299999992,0
GRID_0_72,37.4,37.4045045045045,127.10540540540563,127.11103603603628,37.402252252252254,127.10822072072096,0.0,2824571.9299999992,0
GRID_0_73,37.4,37.4045045045045,127.11103603603628,127.11666666666692,37.402252252252254,127.1138513513516,0.0,2824571.9299999992,0
GRID_0_74,37.4,37.4045045045045,127.11666666666692,127.12229729729756,37.402252252252254,127.11948198198225,0.0,2824571.9299999992,0
GRID_0_75,37.4,37.4045045045045,127.12229729729756,127.12792792792818,37.402252252252254,127.12511261261288,0.0,2824571.9299999992,0
GRID_0_76,37.4,37.4045045045045,127.12792792792818,127.13355855855882,37.402252252252254,127.1307432432435,0.0,2824571.9299999992,0
GRID_0_77,37.4,37.4045045045045,127.13355855855882,127.13918918918944,37.402252252252254,127.13637387387412,0.0,2824571.9299999992,0
GRID_0_78,37.4,37.4045045045045,127.13918918918944,127.14481981982009,37.402252252252254,127.14200450450475,0.0,2824571.9299999992,0
GRID_0_79,37.4,37.4045045045045,127.14481981982009,127.15045045045072,37.402252252252254,127.1476351351354,0.0,2824571.9299999992,0
GRID_0_80,37.4,37.4045045045045,127.15045045045072,127.15608108108135,37.402252252252254,127.15326576576604,0.0,2824571.9299999992,0
GRID_0_81,37.4,37.4045045045045,127.15608108108135,127.161711711712,37.402252252252254,127.15889639639668,0.0,2824571.9299999992,0
GRID_0_82,37.4,37.4045045045045,127.161711711712,127.16734234234262,37.402252252252254,127.1645270270273,0.0,2824571.9299999992,0
GRID_0_83,37.4,37.4045045045045,127.16734234234262,127.17297297297326,37.402252252252254,127.17015765765794,0.0,2824571.9299999992,0
GRID_0_84,37.4,37.4045045045045,127.17297297297326,127.17860360360388,37.402252252252254,127.17578828828856,0.0,2824571.9299999992,0
GRID_0_85,37.4,37.4045045045045,127.17860360360388,127.18423423423452,37.402252252252254,127.1814189189192,0.0,2824571.9299999992,0
GRID_0_86,37.4,37.4045045045045,127.18423423423452,127.18986486486516,37.402252252252254,127.18704954954984,0.0,2824571.9299999992,0
GRID_0_87,37.4,37.4045045045045,127.18986486486516,127.1954954954958,37.402252252252254,127.19268018018047,0.0,2824571.9299999992,0
GRID_0_88,37.4,37.4045045045045,127.1954954954958,127.20112612612644,37.402252252252254,127.19831081081112,0.0,2824571.9299999992,0
GRID_1_0,37.4045045045045,37.40900900900901,126.7,126.70563063063064,37.40675675675676,126.70281531531532,0.0,2824571.9299999992,0
GRID_1_1,37.4045045045045,37.40900900900901,126.70563063063064,126.71126126126128,37.40675675675676,126.70844594594595,0.0,2824571.9299999992,0
GRID_1_2,37.4045045045045,37.40900900900901,126.71126126126128,126.7168918918919,37.40675675675676,126.7140765765766,0.0,2824571.9299999992,0
GRID_1_3,37.4045045045045,37.40900900900901,126.7168918918919,126.72252252252254,37.40675675675676,126.71970720720722,0.0,2824571.9299999992,0
GRID_1_4,37.4045045045045,37.40900900900901,126.72252252252254,126.72815315315316,37.40675675675676,126.72533783783786,0.0,2824571.9299999992,0
GRID_1_5,37.4045045045045,37.40900900900901,126.72815315315316,126.7337837837838,37.40675675675676,126.73096846846848,0.0,2824571.9299999992,0
GRID_1_6,37.4045045045045,37.40900900900901,126.7337837837838,126.73941441441444,37.40675675675676,126.73659909909912,0.0,2824571.9299999992,0
GRID_1_7,37.4045045045045,37.40900900900901,126.73941441441444,126.74504504504507,37.40675675675676,126.74222972972976,0.0,2824571.9299999992,0
GRID_1_8,37.4045045045045,37.40900900900901,126.74504504504507,126.75067567567572,37.40675675675676,126.7478603603604,0.0,2824571.9299999992,0
GRID_1_9,37.4045045045045,37.40900900900901,126.75067567567572,126.75630630630634,37.40675675675676,126.75349099099104,0.0,2824571.9299999992,0
GRID_1_10,37.4045045045045,37.40900900900901,126.75630630630634,126.76193693693698,37.40675675675676,126.75912162162166,0.0,2824571.9299999992,0
GRID_1_11,37.4045045045045,37.40900900900901,126.76193693693698,126.7675675675676,37.40675675675676,126.7647522522523,0.0,2824571.9299999992,0
GRID_1_12,37.4045045045045,37.40900900900901,126.7675675675676,126.77319819819824,37.40675675675676,126.77038288288291,0.0,2824571.9299999992,0
GRID_1_13,37.4045045045045,37.40900900900901,126.77319819819824,126.77882882882888,37.40675675675676,126.77601351351356,0.0,2824571.9299999992,0
GRID_1_14,37.4045045045045,37.40900900900901,126.77882882882888,126.78445945945953,37.40675675675676,126.7816441441442,0.0,2824571.9299999992,0
GRID_1_15,37.4045045045045,37.40900900900901,126.78445945945953,126.79009009009016,37.40675675675676,126.78727477477484,0.0,2824571.9299999992,0
GRID_1_16,37.4045045045045,37.40900900900901,126.79009009009016,126.79572072072078,37.40675675675676,126.79290540540546,0.0,2824571.9299999992,0
GRID_1_17,37.4045045045045,37.40900900900901,126.79572072072078,126.8013513513514,37.40675675675676,126.7985360360361,0.0,2824571.9299999992,0
GRID_1_18,37.4045045045045,37.40900900900901,126.8013513513514,126.80698198198203,37.40675675675676,126.80416666666672,0.0,2824571.9299999992,0
GRID_1_19,37.4045045045045,37.40900900900901,126.80698198198203,126.81261261261268,37.40675675675676,126.80979729729737,0.0,2824571.9299999992,0
GRID_1_20,37.4045045045045,37.40900900900901,126.81261261261268,126.81824324324332,37.40675675675676,126.815427927928,0.0,2824571.9299999992,0
GRID_1_21,37.4045045045045,37.40900900900901,126.81824324324332,126.82387387387396,37.40675675675676,126.82105855855863,0.0,2824571.9299999992,0
GRID_1_22,37.4045045045045,37.40900900900901,126.82387387387396,126.82950450450458,37.40675675675676,126.82668918918928,0.0,2824571.9299999992,0
GRID_1_23,37.4045045045045,37.40900900900901,126.82950450450458,126.83513513513522,37.40675675675676,126.8323198198199,0.0,2824571.9299999992,0
GRID_1_24,37.4045045045045,37.40900900900901,126.83513513513522,126.84076576576584,37.40675675675676,126.83795045045052,0.0,2824571.9299999992,0
GRID_1_25,37.4045045045045,37.40900900900901,126.84076576576584,126.84639639639649,37.40675675675676,126.84358108108115,0.0,2824571.9299999992,0
GRID_1_26,37.4045045045045,37.40900900900901,126.84639639639649,126.85202702702712,37.40675675675676,126.8492117117118,0.0,2824571.9299999992,0
GRID_1_27,37.4045045045045,37.40900900900901,126.85202702702712,126.85765765765775,37.40675675675676,126.85484234234244,0.0,2824571.9299999992,0
GRID_1_28,37.4045045045045,37.40900900900901,126.85765765765775,126.8632882882884,37.40675675675676,126.86047297297308,0.0,2824571.9299999992,0
GRID_1_29,37.4045045045045,37.40900900900901,126.8632882882884,126.86891891891902,37.40675675675676,126.8661036036037,0.0,2824571.9299999992,0
GRID_1_30,37.4045045045045,37.40900900900901,126.86891891891902,126.87454954954966,37.40675675675676,126.87173423423434,0.0,2824571.9299999992,0
GRID_1_31,37.4045045045045,37.40900900900901,126.87454954954966,126.88018018018028,37.40675675675676,126.87736486486496,0.0,2824571.9299999992,0
GRID_1_32,37.4045045045045,37.40900900900901,126.88018018018028,126.88581081081092,37.40675675675676,126.8829954954956,0.0,2824571.9299999992,0
GRID_1_33,37.4045045045045,37.40900900900901,126.88581081081092,126.89144144144156,37.40675675675676,126.88862612612624,0.0,2824571.9299999992,0
GRID_1_34,37.4045045045045,37.40900900900901,126.89144144144156,126.8970720720722,37.40675675675676,126.89425675675687,0.0,2824571.9299999992,0
GRID_1_35,37.4045045045045,37.40900900900901,126.8970720720722,126.90270270270284,37.40675675675676,126.89988738738752,0.0,2824571.9299999992,0
GRID_1_36,37.4045045045045,37.40900900900901,126.90270270270284,126.90833333333346,37.40675675675676,126.90551801801814,0.0,2824571.9299999992,0
GRID_1_37,37.4045045045045,37.40900900900901,126.90833333333346,126.9139639639641,37.40675675675676,126.91114864864878,0.0,2824571.9299999992,0
GRID_1_38,37.4045045045045,37.40900900900901,126.9139639639641,126.91959459459471,37.40675675675676,126.9167792792794,0.0,2824571.9299999992,0
GRID_1_39,37.4045045045045,37.40900900900901,126.91959459459471,126.92522522522536,37.40675675675676,126.92240990991004,0.0,2824571.9299999992,0
GRID_1_40,37.4045045045045,37.40900900900901,126.92522522522536,126.930855855856,37.40675675675676,126.92804054054068,0.0,2824571.9299999992,0
GRID_1_41,37.4045045045045,37.40900900900901,126.930855855856,126.93648648648664,37.40675675675676,126.93367117117133,0.0,2824571.9299999992,0
GRID_1_42,37.4045045045045,37.40900900900901,126.93648648648664,126.94211711711726,37.40675675675676,126.93930180180196,0.0,2824571.9299999992,0
GRID_1_43,37.4045045045045,37.40900900900901,126.94211711711726,126.9477477477479,37.40675675675676,126.94493243243258,0.0,2824571.9299999992,0
GRID_1_44,37.4045045045045,37.40900900900901,126.9477477477479,126.95337837837852,37.40675675675676,126.9505630630632,0.0,2824571.9299999992,0
GRID_1_45,37.4045045045045,37.40900900900901,126.95337837837852,126.95900900900916,37.40675675675676,126.95619369369383,0.0,2824571.9299999992,0
GRID_1_46,37.4045045045045,37.40900900900901,126.95900900900916,126.9646396396398,37.40675675675676,126.96182432432448,0.0,2824571.9299999992,0
GRID_1_47,37.4045045045045,37.40900900900901,126.9646396396398,126.97027027027045,37.40675675675676,126.96745495495512,0.0,2824571.9299999992,0
GRID_1_48,37.4045045045045,37.40900900900901,126.97027027027045,126.97590090090108,37.40675675675676,126.97308558558576,0.0,2824571.9299999992,0
GRID_1_49,37.4045045045045,37.40900900900901,126.97590090090108,126.9815315315317,37.40675675675676,126.97871621621638,0.0,2824571.9299999992,0
GRID_1_50,37.4045045045045,37.40900900900901,126.9815315315317,126.98716216216232,37.40675675675676,126.98434684684702,0.0,2824571.9299999992,0
GRID_1_51,37.4045045045045,37.40900900900901,126.98716216216232,126.99279279279295,37.40675675675676,126.98997747747764,0.0,2824571.9299999992,0
GRID_1_52,37.4045045045045,37.40900900900901,126.99279279279295,126.9984234234236,37.40675675675676,126.99560810810829,0.0,2824571.9299999992,0
GRID_1_53,37.4045045045045,37.40900900900901,126.9984234234236,127.00405405405424,37.40675675675676,127.00123873873892,0.0,2824571.9299999992,0
GRID_1_54,37.4045045045045,37.40900900900901,127.00405405405424,127.00968468468488,37.40675675675676,127.00686936936955,0.0,2824571.9299999992,0
GRID_1_55,37.4045045045045,37.40900900900901,127.00968468468488,127.0153153153155,37.40675675675676,127.0125000000002,0.0,2824571.9299999992,0
GRID_1_56,37.4045045045045,37.40900900900901,127.0153153153155,127.02094594594614,37.40675675675676,127.01813063063082,0.0,2824571.9299999992,0
GRID_1_57,37.4045045045045,37.40900900900901,127.02094594594614,127.02657657657676,37.40675675675676,127.02376126126146,0.0,2824571.9299999992,0
GRID_1_58,37.4045045045045,37.40900900900901,127.02657657657676,127.0322072072074,37.40675675675676,127.02939189189208,0.0,2824571.9299999992,0
GRID_1_59,37.4045045045045,37.40900900900901,127.0322072072074,127.03783783783804,37.40675675675676,127.03502252252272,0.0,2824571.9299999992,0
GRID_1_60,37.4045045045045,37.40900900900901,127.03783783783804,127.04346846846867,37.40675675675676,127.04065315315336,0.0,2824571.9299999992,0
GRID_1_61,37.4045045045045,37.40900900900901,127.04346846846867,127.04909909909932,37.40675675675676,127.046283783784,0.0,2824571.9299999992,0
GRID_1_62,37.4045045045045,37.40900900900901,127.04909909909932,127.05472972972994,37.40675675675676,127.05191441441464,0.0,2824571.9299999992,0
GRID_1_63,37.4045045045045,37.40900900900901,127.05472972972994,127.06036036036058,37.40675675675676,127.05754504504526,0.0,2824571.9299999992,0
GRID_1_64,37.4045045045045,37.40900900900901,127.06036036036058,127.0659909909912,37.40675675675676,127.0631756756759,0.0,2824571.9299999992,0
GRID_1_65,37.4045045045045,37.40900900900901,127.0659909909912,127.07162162162184,37.40675675675676,127.06880630630651,0.0,2824571.9299999992,0
GRID_1_66,37.4045045045045,37.40900900900901,127.07162162162184,127.07725225225248,37.40675675675676,127.07443693693716,0.0,2824571.9299999992,0
GRID_1_67,37.4045045045045,37.40900900900901,127.07725225225248,127.08288288288313,37.40675675675676,127.0800675675678,0.0,2824571.9299999992,0
GRID_1_68,37.4045045045045,37.40900900900901,127.08288288288313,127.08851351351376,37.40675675675676,127.08569819819844,0.0,2824571.9299999992,0
GRID_1_69,37.4045045045045,37.40900900900901,127.08851351351376,127.09414414414438,37.40675675675676,127.09132882882906,0.0,2824571.9299999992,0
GRID_1_70,37.4045045045045,37.40900900900901,127.09414414414438,127.099774774775,37.40675675675676,127.0969594594597,0.0,2824571.9299999992,0
GRID_1_71,37.4045045045045,37.40900900900901,127.099774774775,127.10540540540563,37.40675675675676,127.10259009009032,0.0,2824571.9299999992,0
GRID_1_72,37.4045045045045,37.40900900900901,127.10540540540563,127.11103603603628,37.40675675675676,127.10822072072096,0.0,2824571.9299999992,0
GRID_1_73,37.4045045045045,37.40900900900901,127.11103603603628,127.11666666666692,37.40675675675676,127.1138513513516,0.0,2824571.9299999992,0
GRID_1_74,37.4045045045045,37.40900900900901,127.11666666666692,127.12229729729756,37.40675675675676,127.11948198198225,0.0,2824571.9299999992,0
GRID_1_75,37.4045045045045,37.40900900900901,127.12229729729756,127.12792792792818,37.40675675675676,127.12511261261288,0.0,2824571.9299999992,0
GRID_1_76,37.4045045045045,37.40900900900901,127.12792792792818,127.13355855855882,37.40675675675676,127.1307432432435,0.0,2824571.9299999992,0
GRID_1_77,37.4045045045045,37.40900900900901,127.13355855855882,127.13918918918944,37.40675675675676,127.13637387387412,0.0,2824571.9299999992,0
GRID_1_78,37.4045045045045,37.40900900900901,127.13918918918944,127.14481981982009,37.40675675675676,127.14200450450475,0.0,2824571.9299999992,0
GRID_1_79,37.4045045045045,37.40900900900901,127.14481981982009,127.15045045045072,37.40675675675676,127.1476351351354,0.0,2824571.9299999992,0
GRID_1_80,37.4045045045045,37.40900900900901,127.15045045045072,127.15608108108135,37.40675675675676,127.15326576576604,0.0,2824571.9299999992,0
GRID_1_81,37.4045045045045,37.40900900900901,127.15608108108135,127.161711711712,37.40675675675676,127.15889639639668,0.0,2824571.9299999992,0
GRID_1_82,37.4045045045045,37.40900900900901,127.161711711712,127.16734234234262,37.40675675675676,127.1645270270273,0.0,2824571.9299999992,0
GRID_1_83,37.4045045045045,37.40900900900901,127.16734234234262,127.17297297297326,37.40675675675676,127.17015765765794,0.0,2824571.9299999992,0
GRID_1_84,37.4045045045045,37.40900900900901,127.17297297297326,127.17860360360388,37.40675675675676,127.17578828828856,0.0,2824571.9299999992,0
GRID_1_85,37.4045045045045,37.40900900900901,127.17860360360388,127.18423423423452,37.40675675675676,127.1814189189192,0.0,2824571.9299999992,0
GRID_1_86,37.4045045045045,37.40900900900901,127.18423423423452,127.18986486486516,37.40675675675676,127.18704954954984,0.0,2824571.9299999992,0
GRID_1_87,37.4045045045045,37.40900900900901,127.18986486486516,127.1954954954958,37.40675675675676,127.19268018018047,0.0,2824571.9299999992,0
GRID_1_88,37.4045045045045,37.40900900900901,127.1954954954958,127.20112612612644,37.40675675675676,127.19831081081112,0.0,2824571.9299999992,0
GRID_2_0,37.40900900900901,37.41351351351351,126.7,126.70563063063064,37.41126126126126,126.70281531531532,0.0,2824571.9299999992,0
GRID_2_1,37.40900900900901,37.41351351351351,126.70563063063064,126.71126126126128,37.41126126126126,126.70844594594595,0.0,2824571.9299999992,0
GRID_2_2,37.40900900900901,37.41351351351351,126.71126126126128,126.7168918918919,37.41126126126126,126.7140765765766,0.0,2824571.9299999992,0
GRID_2_3,37.40900900900901,37.41351351351351,126.7168918918919,126.72252252252254,37.41126126126126,126.71970720720722,0.0,2824571.9299999992,0
GRID_2_4,37.40900900900901,37.41351351351351,126.72252252252254,126.72815315315316,37.41126126126126,126.72533783783786,0.0,2824571.9299999992,0
GRID_2_5,37.40900900900901,37.41351351351351,126.72815315315316,126.7337837837838,37.41126126126126,126.73096846846848,0.0,2824571.9299999992,0
GRID_2_6,37.40900900900901,37.41351351351351,126.7337837837838,126.73941441441444,37.41126126126126,126.73659909909912,0.0,2824571.9299999992,0
GRID_2_7,37.40900900900901,37.41351351351351,126.73941441441444,126.74504504504507,37.41126126126126,126.74222972972976,0.0,2824571.9299999992,0
GRID_2_8,37.40900900900901,37.41351351351351,126.74504504504507,126.75067567567572,37.41126126126126,126.7478603603604,0.0,2824571.9299999992,0
GRID_2_9,37.40900900900901,37.41351351351351,126.75067567567572,126.75630630630634,37.41126126126126,126.75349099099104,0.0,2824571.9299999992,0
GRID_2_10,37.40900900900901,37.41351351351351,126.75630630630634,126.76193693693698,37.41126126126126,126.75912162162166,0.0,2824571.9299999992,0
GRID_2_11,37.40900900900901,37.41351351351351,126.76193693693698,126.7675675675676,37.41126126126126,126.7647522522523,0.0,2824571.9299999992,0
GRID_2_12,37.40900900900901,37.41351351351351,126.7675675675676,126.77319819819824,37.41126126126126,126.77038288288291,0.0,2824571.9299999992,0
GRID_2_13,37.40900900900901,37.41351351351351,126.77319819819824,126.77882882882888,37.41126126126126,126.77601351351356,0.0,2824571.9299999992,0
GRID_2_14,37.40900900900901,37.41351351351351,126.77882882882888,126.78445945945953,37.41126126126126,126.7816441441442,0.0,2824571.9299999992,0
GRID_2_15,37.40900900900901,37.41351351351351,126.78445945945953,126.79009009009016,37.41126126126126,126.78727477477484,0.0,2824571.9299999992,0
GRID_2_16,37.40900900900901,37.41351351351351,126.79009009009016,126.79572072072078,37.41126126126126,126.79290540540546,0.0,2824571.9299999992,0
GRID_2_17,37.40900900900901,37.41351351351351,126.79572072072078,126.8013513513514,37.41126126126126,126.7985360360361,0.0,2824571.9299999992,0
GRID_2_18,37.40900900900901,37.41351351351351,126.8013513513514,126.80698198198203,37.41126126126126,126.80416666666672,0.0,2824571.9299999992,0
GRID_2_19,37.40900900900901,37.41351351351351,126.80698198198203,126.81261261261268,37.41126126126126,126.80979729729737,0.0,2824571.9299999992,0
GRID_2_20,37.40900900900901,37.41351351351351,126.81261261261268,126.81824324324332,37.41126126126126,126.815427927928,0.0,2824571.9299999992,0
GRID_2_21,37.40900900900901,37.41351351351351,126.81824324324332,126.82387387387396,37.41126126126126,126.82105855855863,0.0,2824571.9299999992,0
GRID_2_22,37.40900900900901,37.41351351351351,126.82387387387396,126.82950450450458,37.41126126126126,126.82668918918928,0.0,2824571.9299999992,0
